alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1761555788.6437,elite,110.67264468608,1742333083.6137,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762849012,1762954743.2643,80,http,http://102.177.176.141:80,false,39.434909820557,78901,3952,95.230106332903,102.177.176.141
true,1761068104.5443,elite,138.72102266075,1761068104.5443,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762883128,1762954743.099,80,http,http://108.162.194.101:80,false,40.148258209229,13649,0,100,108.162.194.101
true,1762954743.0557,transparent,6867.8288592623,1710540135.0121,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Riobamba,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-1.6727,-78.6483,false,"Nedetel S.A",true,"Chimborazo Province",success,America/Guayaquil,,1762454665,1762954743.0557,999,http,http://45.224.20.70:999,false,11901.187896729,13229,575622,2.2465785062775,45.224.20.70
true,1761069077.5293,elite,139.46162002411,1761069077.5293,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762883629,1762954742.8134,80,http,http://141.101.113.194:80,false,208.39262008667,13271,0,100,141.101.113.194
true,1761066305.8671,elite,142.32111583085,1761066305.8671,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762881171,1762954742.7585,80,http,http://8.35.211.165:80,false,69.162130355835,13654,0,100,8.35.211.165
true,1757591840.5199,elite,109.65651675591,1743225100.1577,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848919,1762954742.7004,80,http,http://108.162.193.191:80,false,82.538843154907,83197,1266,98.501118833099,108.162.193.191
true,1759218231.214,elite,110.56000952782,1720503444.8673,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762848972,1762954742.693,80,http,http://141.101.115.137:80,false,163.40041160583,81709,5699,93.480001830496,141.101.115.137
true,1757591828.1435,elite,111.32461045398,1720589739.1037,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848578,1762954742.6803,80,http,http://108.162.193.60:80,false,33.438682556152,82799,1764,97.913981292054,108.162.193.60
true,1759208568.1542,elite,110.18398306399,1742739720.6378,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762849144,1762954742.521,80,http,http://216.205.52.227:80,false,37.405729293823,81004,908,98.891493309894,216.205.52.227
true,1762891519.9052,elite,885.36919169061,1720569521.2416,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"North West",success,Asia/Singapore,858877,1762849356,1762954742.2332,80,http,http://8.219.77.141:80,false,881.03556632996,82048,4470,94.833445063455,8.219.77.141
true,1761067396.6196,elite,140.49490418303,1761067396.6196,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762882289,1762954742.0789,80,http,http://141.101.114.161:80,false,80.903291702271,13306,0,100,141.101.114.161
true,1761066177.3711,elite,139.04515699037,1761066177.3711,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762881010,1762954742.0495,80,http,http://8.35.211.187:80,false,85.354328155518,13652,0,100,8.35.211.187
true,1759218225.1878,elite,110.29445870932,1742488458.7036,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762849328,1762954741.9472,80,http,http://89.116.250.14:80,false,88.412523269653,82387,886,98.936029685492,89.116.250.14
true,1759208454.6804,elite,120.43502298154,1756299340.0478,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762953614,1762954741.9461,80,http,http://185.221.160.22:80,false,77.842235565186,44724,102,99.772453486816,185.221.160.22
true,1761066603.5143,elite,142.14567765255,1761066603.5143,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762881191,1762954741.9177,80,http,http://8.35.211.188:80,false,121.67119979858,13658,0,100,8.35.211.188
true,1761066717.1108,elite,138.62002944717,1761066717.1108,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762881511,1762954741.917,80,http,http://141.101.114.202:80,false,131.91723823547,13287,0,100,141.101.114.202
true,1759218425.5074,elite,110.49614340598,1742462448.2394,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762848806,1762954741.8631,80,http,http://89.116.250.174:80,false,99.900007247925,82620,3303,96.155860479732,89.116.250.174
true,1758184177.4314,elite,110.45040755625,1722204411.3905,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762849134,1762954741.6006,80,http,http://69.84.182.9:80,false,77.328205108643,82774,1557,98.153703857419,69.84.182.9
true,1759208465.2766,elite,111.04112240659,1742686083.6903,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762849376,1762954741.5979,80,http,http://89.116.250.134:80,false,103.82509231567,82449,902,98.917829420163,89.116.250.134
true,1761068352.4039,elite,140.4877482996,1761068352.4039,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762883219,1762954741.5456,80,http,http://141.101.115.189:80,false,44.191837310791,13273,0,100,141.101.115.189
true,1759218286.8909,elite,110.94830220763,1742333169.2158,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762848627,1762954741.5388,80,http,http://185.221.160.28:80,false,77.824354171753,80644,983,98.795741605106,185.221.160.28
true,1761555543.0249,elite,110.63748701046,1742533788.4871,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762848970,1762954741.4921,80,http,http://45.67.215.175:80,false,35.689353942871,80944,710,99.130477380165,45.67.215.175
true,1761068345.3627,elite,138.58499691775,1761068345.3627,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1762882959,1762954741.3054,80,http,http://185.221.160.160:80,false,58.414220809937,13311,0,100,185.221.160.160
true,1761064871.3512,elite,140.15510431897,1761064871.3512,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762879550,1762954741.2305,80,http,http://141.101.114.197:80,false,149.6000289917,13317,0,100,141.101.114.197
true,1761555743.057,elite,137.64354594771,1761067816.0607,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Redwood City","North America",NA,"United States",US,,true,"Cloudflare London, LLC",37.3767,-122.0198,false,"Box, Inc",false,California,success,America/Los_Angeles,94086,1762882435,1762954741.2268,80,http,http://103.116.7.101:80,false,356.27102851868,13132,1,99.992385593543,103.116.7.101
true,1759208337.1419,elite,117.10767375824,1754413341.0816,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762881857,1762954740.7838,80,http,http://102.177.176.190:80,false,75.504064559937,55846,668,98.817992001982,102.177.176.190
true,1759218140.8993,elite,110.21788782385,1742570735.5446,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762849069,1762954740.7749,80,http,http://89.116.250.127:80,false,64.028978347778,82525,3013,96.477588907854,89.116.250.127
true,1760231273.1466,elite,110.13426277708,1742478055.1096,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762848796,1762954740.7666,80,http,http://216.205.52.27:80,false,30.584812164307,80583,3291,96.076257243007,216.205.52.27
true,1761572890.1955,elite,139.01255878337,1761067150.0949,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762881721,1762954740.7172,80,http,http://8.35.211.112:80,false,102.73742675781,13650,1,99.992674529339,8.35.211.112
true,1759218103.9607,elite,111.4908463282,1745120072.9365,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Redwood City","North America",NA,"United States",US,,true,"Cloudflare London, LLC",37.3767,-122.0198,false,"Box, Inc",true,California,success,America/Los_Angeles,94086,1762849005,1762954740.7101,80,http,http://103.116.7.114:80,false,138.83399963379,80037,2642,96.804509004705,103.116.7.114
true,1761069496.5933,elite,139.83347075532,1761069496.5933,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762884468,1762954740.6629,80,http,http://141.101.113.166:80,false,21.69942855835,13252,0,100,141.101.113.166
true,1761950619.2652,elite,110.87198334677,1742380507.7182,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849144,1762954740.6284,80,http,http://185.221.160.134:80,false,31.685590744019,80702,992,98.785712537028,185.221.160.134
true,1758182004.7797,elite,111.20301579705,1742456856.7508,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762848958,1762954740.5678,80,http,http://185.221.160.148:80,false,45.211315155029,80616,3321,96.043461167304,185.221.160.148
true,1761572818.5018,elite,138.3780971729,1761068145.1946,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762882738,1762954740.5441,80,http,http://108.162.195.108:80,false,27.341842651367,13663,1,99.992681498829,108.162.195.108
true,1761555742.4353,elite,121.73951081069,1756299240.7981,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762952870,1762954740.5132,80,http,http://108.162.192.131:80,false,457.64756202698,45945,34,99.926053198199,108.162.192.131
true,1762954739.7428,transparent,6129.6903176204,1750624550.0577,"AS3549 Level 3 Parent, LLC",LVLT-3549,Bogotá,"South America",SA,Colombia,CO,,false,"Cirion Technologies Solutions",4.7445,-74.0615,false,"CTL LATAM, CTL Colombia",true,"Bogota D.C.",success,America/Bogota,111156,1762454765,1762954739.7428,8081,http,http://67.73.240.1:8081,false,2342.2248363495,5324,51887,9.3059027110171,67.73.240.1
true,1761555605.8959,elite,137.20161112822,1761069825.8816,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Redwood City","North America",NA,"United States",US,,true,"Cloudflare London, LLC",37.3767,-122.0198,false,"Box, Inc",false,California,success,America/Los_Angeles,94086,1762884659,1762954739.6831,80,http,http://103.116.7.7:80,false,32.855033874512,13110,1,99.992372816719,103.116.7.7
true,1759208441.8125,elite,110.00882978397,1742391822.2814,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762849208,1762954739.6546,80,http,http://216.205.52.114:80,false,33.231258392334,81031,3511,95.847034610016,216.205.52.114
true,1761778180.4059,elite,110.6945604517,1742475771.7231,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762848800,1762954739.5602,80,http,http://45.67.215.55:80,false,248.53467941284,81102,3309,96.079894800441,45.67.215.55
true,1761067910.9364,elite,139.72679796653,1761067910.9364,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762882694,1762954739.4868,80,http,http://8.35.211.93:80,false,206.16173744202,13664,0,100,8.35.211.93
true,1759218104.4518,elite,110.58798807572,1742477022.3285,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762848694,1762954739.4644,80,http,http://216.205.52.213:80,false,89.131832122803,80929,3294,96.088954323641,216.205.52.213
true,1761065824.6678,elite,138.96915917875,1761065824.6678,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762880658,1762954739.4207,80,http,http://102.177.176.227:80,false,39.33310508728,13180,0,100,102.177.176.227
true,1759208246.4157,elite,122.30613704209,1756299244.9948,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762953099,1762954739.3761,80,http,http://216.205.52.232:80,false,170.63117027283,44718,79,99.823648905061,216.205.52.232
true,1761066739.5074,elite,140.18471266441,1761066739.5074,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1762881508,1762954739.3586,80,http,http://216.205.52.199:80,false,223.05583953857,13307,0,100,216.205.52.199
true,1759208604.3192,elite,110.49330854043,1742356373.9714,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762848590,1762954739.3223,80,http,http://45.67.215.58:80,false,30.776739120483,81149,3354,96.030910145202,45.67.215.58
true,1761555713.3211,elite,139.46705672567,1761065790.9829,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762880917,1762954739.245,80,http,http://141.101.115.0:80,false,59.715509414673,13348,1,99.992508802157,141.101.115.0
true,1762954366.7673,elite,1475.1798793362,1750610002.7643,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1762848893,1762954739.2219,3128,http,http://8.213.151.128:3128,false,679.32891845703,76552,5904,92.83981759969,8.213.151.128
true,1758184377.218,elite,110.63992976114,1742457430.4029,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762849311,1762954739.2172,80,http,http://45.67.215.167:80,false,275.45261383057,81155,3321,96.068705904636,45.67.215.167
true,1758173908.0856,elite,109.92913763755,1720588091.6236,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762848782,1762954739.1179,80,http,http://69.84.182.19:80,false,32.5026512146,82822,1838,97.828962910465,69.84.182.19
true,1761068173.5304,elite,139.09397228323,1761068173.5304,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1762882916,1762954739.1064,80,http,http://69.84.182.119:80,false,57.738065719604,13739,0,100,69.84.182.119
true,1759208291.4016,elite,111.02244207489,1742540703.7735,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",true,"North West",success,Asia/Singapore,858877,1762848993,1762954738.9557,80,http,http://45.8.211.162:80,false,33.564805984497,80957,709,99.131829647589,45.8.211.162
true,1761708510.0317,elite,138.4901343423,1761068929.5279,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762883667,1762954738.9479,80,http,http://45.67.215.196:80,false,69.81897354126,13347,1,99.992508240935,45.67.215.196
true,1761070835.6051,elite,140.46741150691,1761070835.6051,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762885480,1762954738.8786,80,http,http://108.162.193.56:80,false,74.034929275513,13640,0,100,108.162.193.56
true,1761067294.0086,elite,136.12536827776,1761067294.0086,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762882375,1762954738.8692,80,http,http://108.162.194.20:80,false,521.62504196167,13647,0,100,108.162.194.20
true,1761065853.4143,elite,136.95688545143,1761065853.4143,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762880666,1762954738.8584,80,http,http://141.101.114.251:80,false,23.880243301392,13290,0,100,141.101.114.251
true,1759218162.2114,elite,122.92314962817,1756296293.4622,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762950302,1762954738.787,80,http,http://170.114.45.120:80,false,52.091360092163,44384,89,99.799878578014,170.114.45.120
true,1761068458.5172,elite,140.08568764093,1761068458.5172,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762883299,1762954738.7837,80,http,http://141.101.113.14:80,false,37.427663803101,13255,0,100,141.101.113.14
true,1758181037.094,elite,111.32116062509,1742474548.8407,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849120,1762954738.7263,80,http,http://185.221.160.100:80,false,57.799577713013,81044,3702,95.631652231374,185.221.160.100
true,1759218308.763,elite,121.1886450539,1756299393.2534,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762953237,1762954738.6079,80,http,http://216.205.52.166:80,false,48.534870147705,44696,105,99.765630231468,216.205.52.166
true,1758185842.279,elite,111.16847973894,1742423607.3929,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849280,1762954738.4925,80,http,http://185.221.160.154:80,false,68.37010383606,80582,3330,96.031556869101,185.221.160.154
true,1758180130.62,elite,110.67108244605,1742342837.6321,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762849109,1762954738.4773,80,http,http://45.67.215.234:80,false,374.9258518219,81053,967,98.821019263594,45.67.215.234
true,1761068630.1615,elite,141.20740666003,1761068630.1615,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762883245,1762954738.4642,80,http,http://141.101.114.207:80,false,44.094085693359,13275,0,100,141.101.114.207
true,1761068534.3533,elite,141.71195591197,1761068534.3533,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762883398,1762954738.4086,80,http,http://141.101.114.91:80,false,22.498607635498,13261,0,100,141.101.114.91
true,1761555532.9412,elite,110.81881476094,1742466476.8766,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762848782,1762954738.3815,80,http,http://69.84.182.238:80,false,54.970264434814,82725,3855,95.547470547471,69.84.182.238
true,1761068478.6704,elite,138.10497158832,1761068478.6704,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762883195,1762954738.3302,80,http,http://108.162.192.146:80,false,38.638591766357,13691,0,100,108.162.192.146
true,1762742424.7038,elite,115.98245860829,1754409868.1358,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762879054,1762954738.21,80,http,http://141.101.113.96:80,false,57.329893112183,57527,112,99.805687121567,141.101.113.96
true,1758178166.6382,elite,111.22411792536,1742533413.9909,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762849221,1762954738.1251,80,http,http://185.221.160.113:80,false,51.804065704346,80467,730,99.100952005616,185.221.160.113
true,1757591425.9357,elite,111.55175617491,1721799693.7185,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849132,1762954738.1134,80,http,http://108.162.193.68:80,false,84.004640579224,82693,1734,97.946154666161,108.162.193.68
true,1758183066.5375,elite,111.06122219882,1742394945.3547,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762848771,1762954738.0007,80,http,http://170.114.45.218:80,false,23.413896560669,80017,3383,95.943645083933,170.114.45.218
